case_file_name,text,defendants_str,num_defendants
ME-22-03-60934-640,הסוכן הגיע וראה את הנאשם 1 יושב ברכב המאזדה 6 ונכנס לתוכו כשבמקביל לכניסת הסוכן לרכב שוחחו נאשמים 1 ו - 2 טלפונית.,12,3
ME-22-03-60934-640,נאשם 2 הגיע למקום כשהוא נוהג ברכב מזדה 3 וחנה בחלק האחורי של התחנה.,2,3
ME-22-03-60934-640,הסוכן יצא מרכב המזדה 6 עלה למונית ונסע לכיוון המזדה 3.,0,3
ME-22-03-60934-640,"בהגיעו סמוך למקום חניית המזדה 3 יצא הסוכן מהמונית, הלך לכיוונה ונכנס אליה.",0,3
ME-22-03-60934-640,הסוכן ונאשם 2 שוחחו בקצרה ואז הלכו לכיוון תא המטען של המזדה 3.,2,3
ME-22-03-60934-640,"נאשם 2 פתח את תא המטען והוציא משם סם מסוכן מסוג קוקאין במשקל 197.8 גרם נטו (להלן: ""הסם""), שהחזיק בצוותא חדא עם נאשם 1, לא לצריכתם העצמית, וללא היתר על פי דין, ומסר אותו לסוכן בהתאם לעסקה.",12,3
ME-22-03-60934-640,"בהמשך לאמור לעיל, הסוכן שקל את הסם במונית, ירד ממנה ומסר לנאשם 1 שהיה ברכב המאזדה 6, סך של 54,000 ₪ תמורת הסם, חזר למונית ונסע מהמקום.",1,3
ME-22-03-60934-640,"בין התאריכים 19/12/21 - 20/12/21 במספר הזדמנויות שוחחו נאשם 1 והסוכן בטלפון וקבעו לבצע עסקה במסגרתה נאשם 1 ימכור לסוכן 200 גרם סמים מסוג קוקאין במחיר 54,000 ₪, אולם, לא הצליחו לתאם מועד לביצוע העסקה.",1,3
ME-22-03-60934-640,"ביום 29/12/21 בשעה 17:06 שלח הסוכן הודעה קולית לנאשם 1 וביקש לרכוש ממנו למחרת 200 גרם סם מסוכן מסוג קוקאין (להלן: ""העסקה"").",1,3
ME-22-03-60934-640,"לשם ביצוע העסקה ביום 30/12/21 בשעה 10:27, התקשר נאשם 1 לסוכן, והשניים סיכמו להיפגש בתחנת דלק הנמצאת בצומת פראדיס (להלן: ""התחנה"") תוך כחצי שעה.",1,3
ME-22-03-60934-640,קודם לכן נאשם 1 ו-3 סיכמו ביניהם כי נאשם 3 ימכור סמים לסוכן ונאשם 1 יסייע לו בכך.,13,3
ME-22-03-60934-640,בשעה 11:04 הגיע הסוכן באמצעות מונית לתחנה והתקשר לנאשם 1 אשר הנחה את הסוכן להגיע חלק האחורי של התחנה.,1,3
ME-22-03-60934-640,"הנאשם 1 היה ברכב המזדה 6, ולפניו חנה רכב סקודה מ""ר 29-172-53, בבעלות השאם נגנאגיה , רכב בו הנאשם 3 השתמש ועשה בו מנהג בעלים.",13,3
ME-22-03-60934-640,הסוכן יצא מהמונית והלך לכיוון נאשם 1 אשר הפנה אותו לעבר הסקודה.,1,3
ME-22-03-60934-640,"כאשר הנאשם 3 עמד בסמוך אליה מסר לסוכן גוש של 198.95 גרם נטו סם מסוכן מסוג קוקאין (להלן: ""הסם"") אותו החזיק בצוותא חדא עם נאשם 1 שלא לצריכתם העצמית, וללא היתר על פי דין.",13,3
ME-22-03-60934-640,"הסוכן לקח את הסם, הלך לכיוון המונית ושקל אותו.",0,3
ME-22-03-60934-640,"הסוכן ביקש מנהג המונית לנסוע לכיוון רכב המזדה 6, ירד מהמונית ומסר לנאשם 1 סך של 54,000 ₪ תמורת הסם, ונסע מהמקום.",1,3
ME-22-03-60934-640,בתסקיר שירות המבחן שהוגש בעניינו של הנאשם 2 פורטו בהרחבה נסיבותיו האישיות.,2,3
ME-22-03-60934-640,"מהתסקיר עולה כי הנאשם הודה באופן פורמאלי במיוחס לו, ביטא צער על מעשיו, אך נטה להפחית מחומרת העבירות והתקשה לזהות דפוס התנהגות חוזר.",2,3
ME-22-03-60934-640,"הנאשם שלל נזקקות טיפולית, התקשה להצביע על נקודות המצריכות התערבות טיפולית ושיתף כי לא שולב בטיפול קבוצתי בכלא מאחר ולא מעוניין להתערבב עם עצורים עבריינים.",2,3
ME-22-03-60934-640,"כגורמי סיכוי, שירות המבחן לקח בחשבון את העובדה שהנאשם גדל בנסיבות משפחתיות נורמטיביות, וגילה יכולות תפקודיות תקינות במהלך התפתחותו.",2,3
ME-22-03-60934-640,"כגורמי סיכון, שירות המבחן התרשם שהנאשם מתקשה לקחת אחריות אמיתית ומלאה על ביצוע העבירות, אינו מגלה חיבור רגשי לפוטנציאל הפוגעני שבמעשיו, נעדר בשלות רגשית, מתקשה בוויסות דחפים, יצר קשרים שוליים ודפוסי שימוש לרעה בחומרים ממכרים, כאשר התייחסותו לדפוסים אלה הייתה הגנתית, מצמצמת ורציונאלית.",2,3
ME-22-03-60934-640,"שירות המבחן עוד התרשם מהעדר הכרת הנאשם במשמעות דפוסיו או מיכולתו להתבונן בהם ובהשלכותיהם, ונטייתו לשיח מצומצם וקושי בהעמקה בתכנים, כמו כן נטה להציג את עצמו בפאסדה מתפקדת ולהפחית מחומרת מעורבותו, תוך השלכה על גורמי שליטה חיצוניים על מנת להצדיק את התנהלותו המכשילה, ונטייתו לבחינת גבולות ולקיחת סיכונים מתוך רצון ברווח מהיר.",2,3
ME-22-03-60934-640,"לאור כל האמור לעיל, שירות המבחן העריך כי קיים סיכון גבוהה להישנות התנהגות פורצת גבולות ועוברת חוק בעתיד, ונמנע מהמלצה טיפולית או שיקומית בעניינו של הנאשם.",2,3
ME-22-03-60934-640,"המאשימה הדגישה את חומרת העבירות בהן הורשעו הנאשמים והפנתה לערכים המוגנים בעבירות הסמים, בין היתר לחובה להגן על בריאותו, שלומו הפיזי והנפשי של הציבור, והצורך למנוע פגיעה ונזק לחברה.",123,3
ME-22-03-60934-640,"הפנתה לפגיעה בצרכני הסמים ולנזקים הנלווים, לרבות ביצוע עבירות רכוש ואלימות לשם השגת המימון לרכישת הסם.",0,3
ME-22-03-60934-640,"הדגישה את הצורך להילחם בעבירת סחר בסמים מסוכנים והפצתם על מנת לעצור את התפשטות נגע הסמים בחברה, בין היתר על ידי השתת ענישה מרתיעה על הנוטלים חלק במערך הפצת הסמים.",0,3
ME-22-03-60934-640,"באשר לנסיבות ביצוע העבירות, הפנתה לעובדה כי הנאשמים ביצעו את העבירות לבדם ובאופן עצמאי, כאשר העבירות בוצעו מתוך תאוות בצע.",123,3
ME-22-03-60934-640,"מדובר בנאשמים בגירים, ללא כל לקות שכלית או קרבה לסייג לאחריות פלילית, הם הבינו את חומרת מעשיהם ואת השלכותיהם, ויכלו להימנע מביצועם.",123,3
ME-22-03-60934-640,"ציינה כי העבירות בוצעו לאחר תכנון רב ובקפידה, הנאשמים השיגו סמים מסוג קוקאין בכמויות גדולות ופעלו כדי לסחור בהם.",123,3
ME-22-03-60934-640,"בכל הקשור לנסיבות שאינן קשורות בביצוע העבירות, הפנתה להודאת הנאשמים בכתב אישום מתוקן, ללקיחת האחריות ולחיסכון בזמן שיפוטי יקר.",123,3
ME-22-03-60934-640,"באשר לנאשם 1 הפנתה לעברו הפלילי הכולל 15 הרשעות קודמות בעבירות שונות ביניהן אלימות, סמים, רכוש, נשק ועוד, כאשר הרשעתו האחרונה הינה משנת 2011 ומרבית העבירות התיישנו.",1,3
ME-22-03-60934-640,ציינה כי עברו הפלילי של הנאשם 2 כולל הרשעה אחת בתחום הסמים בגינה נדון ל-15 חודשי מאסר.,2,3
ME-22-03-60934-640,"עוד הפנתה לתסקיר שירות המבחן שהוגש בעניינו ובפרט להערכה לפיה קיים סיכון גבוהה להתנהגות עוברת חוק בעתיד, והיעדר המלצה טיפולית.",0,3
ME-22-03-60934-640,"בעניינו של הנאשם 3 הפנתה לעברו הפלילי הכולל 7 הרשעות קודמות בעיקר בעבירות סמים ונשק, ולעובדה שתלויים ועומדים כנגדו מאסר ופסילה על תנאי ברי הפעלה כל אחד למשך 6 חודשים.",3,3
ME-22-03-60934-640,"באשר למדיניות הענישה וקביעת המתחם העונש ההולם, הפנתה לפסיקה רלוונטית, ביקשה לראות בכל אחד משלושת האירועים המתוארים בכתב האישום המתוקן כאירוע נפרד, שכן אין ביניהם קשר הדוק ואין מדובר ברצף אחד של מעשים.",0,3
ME-22-03-60934-640,"בהתאם, ביקשה לקבוע ביחס לנאשם 1 במסגרת האישום הראשון מתחם עונש הולם שנע בין 3 ועד 6 שנות מאסר בפועל, במסגרת האישום השני, מאסר שנע בין 4 ועד 7 שנות מאסר בפועל , ובמסגרת האישום השלישי, מאסר שנע בין 3 ועד 5 שנות מאסר בפועל.",1,3
ME-22-03-60934-640,"ביחס לנאשם 2, ביקשה לקבוע מתחם עונש הולם במסגרת האישום הראשון אשר נע בין 2.5 ועד 4 שנות מאסר בפועל, במסגרת האישום השני בין 3 ועד 5 שנות מאסר בפועל, וביחס לנאשם 3 טענה למתחם עונש הולם אשר נע בין 4 ועד 7 שנות מאסר בפועל.",23,3
ME-22-03-60934-640,"לאור כל האמור לעיל, ביקשה למקם את עונשו של הנאשם 1 בחלקו העליון של המתחם, ביחס לנאשם 2 ביקשה למקם את עונשו בחלקו האמצעי העליון של המתחם , וביחס לנאשם 3 ביקשה למקם את עונשו בשליש העליון של המתחם, וביקשה להפעיל את המאסר והפסילה התלויים ועומדים נגדו במצטבר לעונש שיוטל עליו.",123,3
ME-22-03-60934-640,"בנוסף, ביקשה לחלט לטובת אוצר המדינה, את רכב הטויוטה לנד קרוזר ששימש את הנאשם 2, וכן מכשירי הטלפון של הנאשמים 1 ו-3.",123,3
ME-22-03-60934-640,"כן ביקשה להטיל על כל הנאשמים עונשי מאסר על תנאי ארוכים ומשמעותיים, קנס כספי גבוה, פסילת רישיון נהיגה בפועל ופסילה מותנית.",123,3
ME-22-03-60934-640,"ב""כ הנאשם 1 הפנה לנסיבותיו האישיות של הנאשם, בין היתר לכך שמדובר באדם בן 60, שאינו בקו הבריאות, התחתן בשנית ואב לילדים קטנים.",1,3
ME-22-03-60934-640,"באשר לנסיבות ביצוע העבירות, ציין כי מדובר בפרשייה של סוכן משטרתי שניצל את מצוקתו של הנאשם לאחר שכבר חזר בתשובה ופתח דף חדש בחייו.",1,3
ME-22-03-60934-640,ביקש להתחשב בתקופה הארוכה בה הנאשם נתון במעצר עד תום ההליכים וכידוע תנאי מעצר קשים מתנאי מאסר.,1,3
ME-22-03-60934-640,"באשר לעברו הפלילי, ציין כי אמנם הוא כולל עבירות סמים, אולם מדובר בעבר ישן מאוד.",1,3
ME-22-03-60934-640,"באשר למדיניות הענישה, הפנה לפסיקה רלוונטית, ביקש לראות בכלל האירועים כאירוע אחד שכן לשיטתו מדובר בעבירות שנעברו באותן נסיבות עם אותו סוכן משטרתי, וביקש לקבוע מתחם עונש הולם אחד החל מ- 3 ועד 6 שנות מאסר בפועל, ולמקם את עונשו של הנאשם ברף התחתון של המתחם.",1,3
ME-22-03-60934-640,"הגב' פרדוס חבשי, אשתו של הנאשם, ציינה כי להם שני ילדים קטנים משותפים.",1,3
ME-22-03-60934-640,"העידה על היותו של הנאשם אדם טוב, והפנתה לקשיים אותם היא ומשפחתה חווים בעקבות מעצרו של הנאשם .",1,3
ME-22-03-60934-640,"הגב' דינה תפאל, בתו הבכורה של הנאשם מנישואיו הראשנים, ציינה כי הנאשם טעה, למד לקח, וכי מעשיו לא יישנו.",1,3
ME-22-03-60934-640,"העריכה כי העבירות בוצעו בעקבות לחצים חיצוניים, וביקשה להפנות לשינוי באורחות חייו בשנים האחרונות, ולמעורבותו המשמעותית בגידול וחינוך ילדיו שכה זקוקים לו.",1,3
ME-22-03-60934-640,ביקשה להתחשב בו.,1,3
ME-22-03-60934-640,"הנאשם הצטער והביע חרטה על ביצוע העבירות, וציין כי העבירות בוצעו תוך ניצול מצוקתו הכספית.",1,3
ME-22-03-60934-640,ציין כי הוא אב לילדים מנישואיו הראשונים ולילדים קטנים מנישואיו השניים והוא מתגעגע אליהם עד מאוד.,1,3
ME-22-03-60934-640,הפנה לכך שהוא משתתף בכלא בקבוצות שמסייעות לו במאמצי השיקום.,1,3
ME-22-03-60934-640,"ב""כ הנאשם הפנה להודאתו בכתב אישום מתוקן, להבעת החרטה, לחיסכון בזמן שיפוטי יקר ולחיסכון בשמיעת עדים.",1,3
ME-22-03-60934-640,עוד הפנה לתיקון המהותי בכתב האישום שהושג על בסיס ראייתי והעובדה שמדובר בתיק סוכן משטרתי בעייתי שהוא בעצמו עבריין שביקש לבטל את ההסכם עמו ולא גילה מוכנות להעיד.,1,3
ME-22-03-60934-640,"הפנה לנסיבותיו האישיות של הנאשם, בין היתר לעובדה כי הוא בן למשפחה נורמטיבית שרובם שרתו בצבא ובגופים ביטחוניים אחרים.",1,3
ME-22-03-60934-640,ביקש להתחשב בתקופה הארוכה בה הנאשם נתון במעצר עד תום ההליכים והדגיש כי תנאי מעצר קשים מתנאי מאסר.,1,3
ME-22-03-60934-640,עוד הדגיש כי מדובר בעציר חיובי תומך שנמצא בהליך טיפולי במסגרת הכלא.,1,3
ME-22-03-60934-640,"בכל הקשור למדיניות הענישה, אבחן את פסיקת המאשימה והפנה לפסקי הדין הנוספים שניתנו במסגרת אותה פרשייה ולעונשים שנגזרו שם, וטען לאחידות בענישה כל אחד על פי חלקו.",1,3
ME-22-03-60934-640,"ביקש לראות באירועים כאירוע אחד, נוכח סמיכות הזמנים, העובדה שמדובר באותה התארגנות עבריינית, ומול אותו הסוכן, כאשר גם בתיקים אחרים באותה פרשייה נקבע מתחם ענישה אחד.",1,3
ME-22-03-60934-640,"טען למתחם עונש אחד הולם הנע בין 18 ועד 30 חודשי מאסר בפועל, וביקש למקם את עונשו של הנאשם ברף התחתון של המתחם ולחפוף חלק מהעונש שהוטל עליו במסגרת תיק אחר שנוהל בנפרד, שאילו היה מצורף היה מוטל עליו עונש כולל קל יותר.",1,3
ME-22-03-60934-640,"בנוסף ביקש לנכות את ימי מעצרו, וטען כי נוכח היותו עצור בתיק זה הוא נותר בסטטוס עציר על כל המשתמע מכך, ולא זכה להטבות להן היה זכאי בתיק האחר.",1,3
ME-22-03-60934-640,הפנה לפסיקה רלוונטית.,0,3
ME-22-03-60934-640,"הנאשם 2 התנצל על ביצוע העבירות, וביקש להתחשב בו.",2,3
ME-22-03-60934-640,"ציין כי הוא בן למשפחה שכולה, ששירתה בשירותי הביטחון והצבא .",2,3
ME-22-03-60934-640,"עוד ציין כי הוא מסייע בבית המעצר במסגרת היותו אסיר ""חולייה"" .",2,3
ME-22-03-60934-640,"ב""כ הנאשם 3 הפנה להודאתו המידית של הנאשם בכתב האישום המתוקן, ללקיחת האחריות, לחיסכון בזמן שיפוטי יקר ולחיסכון בשמיעת העדים.",3,3
ME-22-03-60934-640,"באשר למדיניות הענישה, הפנה לפסיקה רלוונטית ולחלק מגזרי הדין שהוטלו באותה פרשייה.",3,3
ME-22-03-60934-640,"באשר למאסר והפסילה המותנים התלויים ועומדים נגד הנאשם, ביקש להפעילם בחופף, ולא התנגד לחילוט הטלפון הנייד.",3,3
ME-22-03-60934-640,ביקש להתחשב בו.,3,3
ME-22-03-60934-640,"פרק ו' סימן א' 1  לחוק העונשין דן בהבניית שיפוט הדעת השיפוטי בענישה (סעיפים 40א-טו) וקובע בין היתר, כי העיקרון המנחה בגזירת הדין הינו עקרון ההלימה, קרי קיומו של יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת האשמה של הנאשם ובין סוג ומידת העונש המוטלים עליו.",0,3
ME-22-03-60934-640,"ראשון השיקולים הוא הלימה ואחריו שיקום, הגנה על שלום הציבור, הרתעה אישית והרתעת הרבים.",0,3
ME-22-03-60934-640,"בשלב ראשון יש לקבוע את מתחם העונש ההולם, אשר נגזר מחומרת העבירה ונסיבות ביצועהּ, הערך החברתי עליו יש להגן, מידת הפגיעה בערך זה, ומדיניות הענישה הנהוגה ביחס לאותה עבירה.",0,3
ME-22-03-60934-640,נסיבות ביצוע העבירות פורטו בהרחבה במסגרת תיאור עובדות כתב האישום המתוקן.,0,3
ME-22-03-60934-640,"הנאשם 1 סחר בשתי הזדמנויות והחזיק בסם מסוג קוקאין שלא לצריכה עצמית, כאשר בפעם הראשונה מדובר במשקל של כ-100 גרם ובפעם השנייה במשל של כ-200 גרם.",1,3
ME-22-03-60934-640,בהזדמנות נוספת הנאשם סייע לסחר והחזיק בסם מסוג קוקאין שלא לצריכה עצמית במשקל של כ- 200 גרם.,1,3
ME-22-03-60934-640,"מדובר בנאשם בגיר אשר הבין את הפסול במעשיו ואת השלכותיהם, יכול היה לחדול במעשיו אך הוא לא עשה כן, וחלקו בביצוע העבירות נשוא האישום הראשון והשני הינו מרכזי.",1,3
ME-22-03-60934-640,"הנאשם 1 היה שותף מלא עם הסוכן בתכנון ובהוצאה לפועל של שתי העסקאות, ומעורבותו הייתה מרכזית והוא זה שניצח על העסקאות.",1,3
ME-22-03-60934-640,באישום השלישי פעולות הסיוע שהנאשם 1 ביצע היו משמעותיות ולא מדובר בסיוע מינורי.,1,3
ME-22-03-60934-640,"הנאשם 1 הוא זה שיזם את הקשר עם הסוכן ונטל חלק בקשירת הקשר בין הנאשם 3 לסוכן, והוא זה שקיבל את לידיו את סכום התמורה לסם.",13,3
ME-22-03-60934-640,"הנאשם 2 סייע לסחר בסם מסוג קוקאין והחזיק בסמים שלא לצריכה עצמית בשתי הזדמנויות, בפעם הראשונה במשקל של כ- 100 גרם ובפעם השנייה במשקל של כ-200 גרם.",2,3
ME-22-03-60934-640,"מדובר בנאשם בגיר אשר הבין את הפסול במעשיו ואת השלכותיהם, יכול היה לחדול במעשיו אך הוא לא עשה כן.",2,3
ME-22-03-60934-640,פעולות הסיוע בביצוע העבירות נשוא האישום הראשון והשני היו משמעותיות וממשיות.,2,3
ME-22-03-60934-640,"בשתי הפעמים, הנאשם 2 הגיע למקום המפגש עם הנאשם 1 ומסר לסוכן שקית ובה הסם המסוכן ובאישום הראשון אף קיבל חלק מהכסף בגין מכירת הסם.",12,3
ME-22-03-60934-640,הנאשם 3 סחר בהזדמנות אחת בסם מסוג קוקאין במשקל של כ-200 גרם והחזיק בסמים שלא לצריכה עצמית.,3,3
ME-22-03-60934-640,"מדובר בנאשם בגיר אשר הבין את הפסול במעשיו ואת השלכותיהם, יכול היה לחדול במעשיו אך הוא לא עשה כן, וחלקו בביצוע העבירות הינו מרכזי, הוא היה שותף לתכנון העסקה, והוא זה שמסר את הסם לסוכן.",3,3
ME-22-03-60934-640,"מדובר בסם מסוכן מסוג קוקאין שפגיעתו קשה, והעבירות בוצעו ממניע כלכלי.",3,3
ME-22-03-60934-640,"הסם לא הופץ והנזק שיכול היה להיגרם נמנע, אך אין לזקוף זאת לזכותם של הנאשמים, אלא לעובדה שהסם נמסר לסוכן, ובסופו של יום הגיע לידי המשטרה.",123,3
ME-22-03-60934-640,במכלול הנסיבות אני סבור כי הפגיעה בערכים המוגנים במקרה זה הייתה משמעותית והעבירות שבוצעו מצויות כולן (כל אחת בפני עצמה) ברף חומרה בינוני ומעלה.,0,3
ME-22-03-60934-640,"לאחר ששקלתי את טיעוני הצדדים, החוק והפסיקה, אני סבור שנכון לקבוע מתחם עונש הולם אחד ביחס לשני האישומים הראשונים, כל נאשם על פי חלקו.",0,3
ME-22-03-60934-640,"מדובר בשתי עסקאות של סמים אשר בוצעו באותה השיטה בדיוק, מול אותו סוכן משטרתי, אותם נאשמים, אותו סוג סם, בהפרש של ימים ספורים, באותו האזור (בשני מקומות הקרובים ליישוב פראדיס ), ולשם אותה המטרה.",123,3
ME-22-03-60934-640,"יצוין כי לנאשם 1 מיוחס אישום נוסף ביחד עם הנאשם 3 שנסיבותיו אף הן דומות לאלו שבאישומים 1 ו-2 , כך שלגבי הנאשם 1 ייקבע מתחם ענישה אחד ביחס לכלל האישומים.",13,3
ME-22-03-60934-640,"המאשימה הפנתה למספר פסקי דין, כאשר המתחמים נעים בין 23 ועד 84 חודשי מאסר בפועל והעונשים נעים בין 24 ועד 72 חודשי מאסר בפועל.",0,3
ME-22-03-60934-640,"ב""כ הנאשם 1 הפנה למספר פסקי דין כאשר המתחמים נעים בין 6 ועד 48 חודשי מאסר בפועל, והעונשים נעים בין 5 חודשי מאסר בעבודות שירות ועד 26 חודשי מאסר בפועל.",1,3
ME-22-03-60934-640,"ב""כ הנאשם 2 הפנה למספר פסקי דין כאשר המתחמים נעים בין 24 ועד 84 חודשי מאסר בפועל, והעונשים נעים בין 20 ועד 54 חודשי מאסר בפועל.",2,3
ME-22-03-60934-640,"ב""כ הנאשם 3 הפנה למספר פסקי דין כאשר המתחמים נעים בין 20 ועד 90 חודשי מאסר בפועל, והעונשים נעים בין 16 ועד 56 חודשי מאסר בפועל.",3,3
ME-22-03-60934-640,להלן אסקור בקצרה חלק מפסקי הדין שניתנו בעניין נאשמים שהיו מעורבים בעבירות סמים עם אותו סוכן משטרתי במסגרת אותה הפרשייה.,123,3
ME-22-03-60934-640,"יצוין, כי להבדיל מגזרי הדין הנ""ל, בענייננו משקל הסם באישומים השני והשלישי היה כמעט כפול (197 ו-198 גרם), ולכך נפקות בקביעת מתחם העונש ההולם.",0,3
ME-22-03-60934-640,"עונש המאסר המרבי הקבוע בחוק ביחס לעבירות נשוא האישומים עומד על: 20 שנה בעבירה של סחר בסם מסוכן ; 10 שנים לעבירה של סיוע לסחר בסם מסוכן, ו-20 שנה לעבירה של החזקת סם מסוכן שלא לצריכה עצמית.",0,3
ME-22-03-60934-640,"לאחר ששקלתי את חומרת העבירות, נסיבות ביצועּן כמפורט לעיל לרבות חלקו של כל נאשם באירועים כמפורט בעובדות כתב האישום המתוקן, הערכים החברתיים עליהם יש להגן, מידת הפגיעה בהם והפסיקה הנהוגה, אני סבור כי מתחם העונש ההולם צריך לכלול:",0,3
ME-22-03-60934-640,ביחס לנאשם 1: רכיב של מאסר בפועל שלא יפחת מ- 48 חודשים ולא יעלה על 80 חודשים בצד עונשים נלווים.,1,3
ME-22-03-60934-640,ביחס לנאשם 2: רכיב של מאסר בפועל שלא יפחת מ- 24 חודשים ולא יעלה על 46 חודשים בצד עונשים נלווים.,2,3
ME-22-03-60934-640,ביחס לנאשם 3: רכיב של מאסר בפועל שלא יפחת מ- 24 חודשים ולא יעלה על 46 חודשים בצד עונשים נלווים.,3,3
ME-22-03-60934-640,"לקולה אני מביא בחשבון את: קבלת האחריות; הבעת החרטה; ההודאה בכתב האישום המתוקן, החיסכון בזמן שיפוטי רב; נסיבותיו האישיות הרפואיות והמשפחתיות כמפורט בטיעוני ההגנה ובדברי הנאשם ואשתו; תקופת המעצר הארוכה בה הוא היה נתון עד היום (כידוע תנאי המעצר קשים מתנאי מאסר) והשלכות המעצר/מאסר על הנאשם ומשפחתו.",0,3
ME-22-03-60934-640,"לחומרה אני מביא בחשבון את עברו הפלילי של הנאשם הכולל 15 הרשעות קודמות, ביניהם עבירות אלימות, סמים רכוש נשק ועוד, תוך התחשבות בעובדה שמדובר בעבר ישן כאשר הרשעתו האחרונה הינה משנת 2011 (עבירות משנת 2010).",0,3
ME-22-03-60934-640,"במכלול הנסיבות כמפורט לעיל, אני סבור שנכון לגזור על הנאשם 1 עונש מאסר בפועל לתקופה המצויה בין מרכז המתחם לחלקו התחתון.",1,3
ME-22-03-60934-640,נאשם 2,2,3
ME-22-03-60934-640,"לקולה אני מביא בחשבון את: קבלת האחריות; הבעת החרטה; ההודאה בכתב האישום המתוקן, החיסכון בזמן שיפוטי רב; תקופת המעצר המשמעותית בה הוא היה נתון עד היום (כידוע תנאי המעצר קשים מתנאי מאסר) והשלכות המעצר והמאסר על הנאשם ומשפחתו.",2,3
ME-22-03-60934-640,"לחומרה, אני מביא בחשבון את עברו הפלילי של הנאשם הכולל הרשעה אחת בעבירות סמים, שם הוטל עליו בין היתר עונש מאסר בפועל למשך 15 חודשים.",2,3
ME-22-03-60934-640,כן אני מביא בחשבון את האמור בתסקיר שירות המבחן וההערכה מרמת סיכון גבוהה להישנות עבירות דומות.,2,3
ME-22-03-60934-640,"במכלול הנסיבות כמפורט לעיל, אני סבור שנכון לגזור על הנאשם 2 עונש מאסר בפועל לתקופה המצויה במרכז המתחם ומעט מטה ממנו.",2,3
ME-22-03-60934-640,לקולה אני מביא בחשבון את: קבלת האחריות; הבעת החרטה; ההודאה בכתב האישום המתוקן והחיסכון בזמן שיפוטי רב; תקופת המעצר המשמעותית בה הוא היה נתון עד היום (כידוע תנאי המעצר קשים מתנאי מאסר) והשלכות המעצר/מאסר על הנאשם ומשפחתו.,2,3
ME-22-03-60934-640,"לחומרה, אני מביא בחשבון את עברו הפלילי של הנאשם 3 שלחובתו 7 הרשעות קודמות, בעיקר בעבירות סמים ונשק, והעובדה כי העבירות בוצעו כשתלויים עומדים נגדו מאסר על תנאי למשך 6 חודשים ופסילה על תנאי ברת הפעלה למשך 6 חודשים.",3,3
ME-22-03-60934-640,"במכלול הנסיבות, אני סבור שנכון לגזור על הנאשם 3 עונש מאסר בפועל לתקופה המצויה במרכז המתחם.",3,3
ME-22-03-60934-640,שאלת חפיפת ימי המעצר/מאסר בהם הנאשם 2 היה נתון בתיק אחר,2,3
ME-22-03-60934-640,"בענייננו מעצרו של הנאשם בתיק האחר הסתיים למעשה במועד גזר הדין, קרי ביום 27.11.23 זאת בהתחשב בניכוי ימי מעצרו.",2,3
ME-22-03-60934-640,"מכאן שמעצרו של הנאשם בתיק הנוכחי אמנם חפף באופן חלקי את תקופת מאסרו בתיק האחר, אך הוא בכל מקרה היה נתון במעצר בתיק האחר כך שתנאי כליאתו שם לא הושפעו לרעה כתוצאה ממעצרו בתיק זה.",2,3
ME-22-03-60934-640,"בענייננו מדובר בעבירות דומות בתחום הסמים, ובשני התיקים מדובר בעבירות חמורות כאשר הערכים המוגנים זהים, ובשני המקרים מדובר בערכים מוגנים משמעותיים וחשובים.",2,3
ME-22-03-60934-640,"בנסיבות אלו, חפיפת עונשי המאסר אינה עולה בקנה אחד עם הצורך להגן על אותם הערכים והצורך לתת ביטוי לחומרת העבירות.",2,3
ME-22-03-60934-640,"כך גם אין להתעלם מהעובדה שמדובר בנאשם שלא מתקיימים בעניינו שיקולי שיקום, כך שגם בהקשר זה אין הצדקה לחפיפת המאסרים.",2,3
ME-22-03-60934-640,"המאשימה עתרה לחילוט רכב הטויוטה לנד קרוזר ל""ז 17-122-63 ששימש את נאשם 2 בביצוע העבירות באישום השני תוך שהיא מדגישה את חומרת העבירות שבוצעו באמצעותו, ואת העובדה שהרכב היווה כלי מרכזי לצורך ביצוע העבירות.",2,3
ME-22-03-60934-640,ההגנה לא טענה בעניין.,0,3
ME-22-03-60934-640,"נראה כי במקרה הנדון, המאשימה לא עמדה בנטל הנדרש בהקשר זה.",0,3
ME-22-03-60934-640,"מעובדות כתב האישום לא עולה כי הנאשם עשה שימוש תכוף ברכב או כי החזיק בו באופן קבוע, או נהג בו מנהג בעלים.",0,3
ME-22-03-60934-640,"יודגש, כי במקרה בו אחד הנאשמים נהג ברכב מנהג בעלים או עשה ברכב שימוש קבוע, המאשימה ציינה זאת מפורשות בכתב האישום (ר' ס' 5 לאישום השלישי).",123,3
ME-22-03-60934-640,"גם במסגרת טיעוניה לעונש, המאשימה לא הציגה כל ראיה שיש בה כדי ללמד על כך שהנאשם החזיק ברכב באופן קבוע או עשה בו שימוש למעט האירוע המפורט באישום הראשון בכתב האישום המתוקן.",0,3
ME-22-03-60934-640,"מכאן, שהמאשימה לא עמדה בנטל הנדרש בהקשר זה.",0,3
ME-22-03-60934-640,"בנסיבות אלו, ומשלא הוכח רכיב ה""בעלות"", גם לא בפרשנותו הרחבה של המושג, לא מתמלא תנאי ""הבעלות"" הקבוע בסעיף 39 הנ""ל, ואין בידי לקבל את עתירת המאשימה לחילוט הרכב.",0,3
